CodMun,REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP
2510709,2 - Nordeste,25,Paraíba,Passagem,2419,1 - Até 5000
2510808,2 - Nordeste,25,Paraíba,Patos,107605,6 - 100001 até 500000
2510907,2 - Nordeste,25,Paraíba,Paulista,12347,3 - 10001 até 20000
2511004,2 - Nordeste,25,Paraíba,Pedra Branca,3801,1 - Até 5000
2511103,2 - Nordeste,25,Paraíba,Pedra Lavrada,7843,2 - 5001 até 10000
2511202,2 - Nordeste,25,Paraíba,Pedras de Fogo,28458,4 - 20001 até 50000
2511301,2 - Nordeste,25,Paraíba,Piancó,16075,3 - 10001 até 20000
2511400,2 - Nordeste,25,Paraíba,Picuí,18703,3 - 10001 até 20000
2511509,2 - Nordeste,25,Paraíba,Pilar,11917,3 - 10001 até 20000
2511608,2 - Nordeste,25,Paraíba,Pilões,6635,2 - 5001 até 10000
2511707,2 - Nordeste,25,Paraíba,Pilõezinhos,4976,1 - Até 5000
2511806,2 - Nordeste,25,Paraíba,Pirpirituba,10579,3 - 10001 até 20000
2511905,2 - Nordeste,25,Paraíba,Pitimbu,19065,3 - 10001 até 20000
2512002,2 - Nordeste,25,Paraíba,Pocinhos,18564,3 - 10001 até 20000
2512036,2 - Nordeste,25,Paraíba,Poço Dantas,3888,1 - Até 5000
2512077,2 - Nordeste,25,Paraíba,Poço de José de Moura,4307,1 - Até 5000
2512101,2 - Nordeste,25,Paraíba,Pombal,32801,4 - 20001 até 50000
2512200,2 - Nordeste,25,Paraíba,Prata,4209,1 - Até 5000
2512309,2 - Nordeste,25,Paraíba,Princesa Isabel,23345,4 - 20001 até 50000
2512408,2 - Nordeste,25,Paraíba,Puxinanã,13680,3 - 10001 até 20000
2512507,2 - Nordeste,25,Paraíba,Queimadas,43967,4 - 20001 até 50000
2512606,2 - Nordeste,25,Paraíba,Quixaba,1956,1 - Até 5000
2512705,2 - Nordeste,25,Paraíba,Remígio,19621,3 - 10001 até 20000
2512721,2 - Nordeste,25,Paraíba,Pedro Régis,6089,2 - 5001 até 10000
2512747,2 - Nordeste,25,Paraíba,Riachão,3588,1 - Até 5000
2512754,2 - Nordeste,25,Paraíba,Riachão do Bacamarte,4521,1 - Até 5000
2512762,2 - Nordeste,25,Paraíba,Riachão do Poço,4509,1 - Até 5000
2512788,2 - Nordeste,25,Paraíba,Riacho de Santo Antônio,1948,1 - Até 5000
2512804,2 - Nordeste,25,Paraíba,Riacho dos Cavalos,8526,2 - 5001 até 10000
2512903,2 - Nordeste,25,Paraíba,Rio Tinto,24176,4 - 20001 até 50000
2513000,2 - Nordeste,25,Paraíba,Salgadinho,3885,1 - Até 5000
2513109,2 - Nordeste,25,Paraíba,Salgado de São Félix,12140,3 - 10001 até 20000
2513158,2 - Nordeste,25,Paraíba,Santa Cecília,6558,2 - 5001 até 10000
2513208,2 - Nordeste,25,Paraíba,Santa Cruz,6583,2 - 5001 até 10000
2513307,2 - Nordeste,25,Paraíba,Santa Helena,5889,2 - 5001 até 10000
2513356,2 - Nordeste,25,Paraíba,Santa Inês,3595,1 - Até 5000
2513406,2 - Nordeste,25,Paraíba,Santa Luzia,15382,3 - 10001 até 20000
2513505,2 - Nordeste,25,Paraíba,Santana de Mangueira,5162,2 - 5001 até 10000
2513604,2 - Nordeste,25,Paraíba,Santana dos Garrotes,7031,2 - 5001 até 10000
2513653,2 - Nordeste,25,Paraíba,Joca Claudino,2636,1 - Até 5000
2513703,2 - Nordeste,25,Paraíba,Santa Rita,136586,6 - 100001 até 500000
2513802,2 - Nordeste,25,Paraíba,Santa Teresinha,4573,1 - Até 5000
2513851,2 - Nordeste,25,Paraíba,Santo André,2521,1 - Até 5000
2513901,2 - Nordeste,25,Paraíba,São Bento,34031,4 - 20001 até 50000
2513927,2 - Nordeste,25,Paraíba,São Bentinho,4529,1 - Até 5000
2513943,2 - Nordeste,25,Paraíba,São Domingos do Cariri,2615,1 - Até 5000
2513968,2 - Nordeste,25,Paraíba,São Domingos,3073,1 - Até 5000
2513984,2 - Nordeste,25,Paraíba,São Francisco,3392,1 - Até 5000
2514008,2 - Nordeste,25,Paraíba,São João do Cariri,4199,1 - Até 5000
2514107,2 - Nordeste,25,Paraíba,São João do Tigre,4422,1 - Até 5000
2514206,2 - Nordeste,25,Paraíba,São José da Lagoa Tapada,7630,2 - 5001 até 10000
2514305,2 - Nordeste,25,Paraíba,São José de Caiana,6359,2 - 5001 até 10000
2514404,2 - Nordeste,25,Paraíba,São José de Espinharas,4682,1 - Até 5000
2514453,2 - Nordeste,25,Paraíba,São José dos Ramos,5957,2 - 5001 até 10000
2514503,2 - Nordeste,25,Paraíba,São José de Piranhas,20251,4 - 20001 até 50000
2514552,2 - Nordeste,25,Paraíba,São José de Princesa,4003,1 - Até 5000
2514602,2 - Nordeste,25,Paraíba,São José do Bonfim,3557,1 - Até 5000
2514651,2 - Nordeste,25,Paraíba,São José do Brejo do Cruz,1801,1 - Até 5000
2514701,2 - Nordeste,25,Paraíba,São José do Sabugi,4141,1 - Até 5000
2514800,2 - Nordeste,25,Paraíba,São José dos Cordeiros,3628,1 - Até 5000
2514909,2 - Nordeste,25,Paraíba,São Mamede,7724,2 - 5001 até 10000
2515005,2 - Nordeste,25,Paraíba,São Miguel de Taipu,7368,2 - 5001 até 10000
2515104,2 - Nordeste,25,Paraíba,São Sebastião de Lagoa de Roça,11661,3 - 10001 até 20000
2515203,2 - Nordeste,25,Paraíba,São Sebastião do Umbuzeiro,3489,1 - Até 5000
2515302,2 - Nordeste,25,Paraíba,Sapé,52625,5 - 50001 até 100000
2515401,2 - Nordeste,25,Paraíba,São Vicente do Seridó,10775,3 - 10001 até 20000
2515500,2 - Nordeste,25,Paraíba,Serra Branca,13699,3 - 10001 até 20000
2515609,2 - Nordeste,25,Paraíba,Serra da Raiz,3148,1 - Até 5000
2515708,2 - Nordeste,25,Paraíba,Serra Grande,2909,1 - Até 5000
2515807,2 - Nordeste,25,Paraíba,Serra Redonda,7041,2 - 5001 até 10000
2515906,2 - Nordeste,25,Paraíba,Serraria,6099,2 - 5001 até 10000
2515930,2 - Nordeste,25,Paraíba,Sertãozinho,5024,2 - 5001 até 10000
2515971,2 - Nordeste,25,Paraíba,Sobrado,7783,2 - 5001 até 10000
2516003,2 - Nordeste,25,Paraíba,Solânea,26407,4 - 20001 até 50000
2516102,2 - Nordeste,25,Paraíba,Soledade,14989,3 - 10001 até 20000
2516151,2 - Nordeste,25,Paraíba,Sossêgo,3555,1 - Até 5000
2516201,2 - Nordeste,25,Paraíba,Sousa,69444,5 - 50001 até 100000
2516300,2 - Nordeste,25,Paraíba,Sumé,16966,3 - 10001 até 20000
2516409,2 - Nordeste,25,Paraíba,Tacima,10911,3 - 10001 até 20000
2516508,2 - Nordeste,25,Paraíba,Taperoá,15376,3 - 10001 até 20000
2516607,2 - Nordeste,25,Paraíba,Tavares,14726,3 - 10001 até 20000
2516706,2 - Nordeste,25,Paraíba,Teixeira,15161,3 - 10001 até 20000
2516755,2 - Nordeste,25,Paraíba,Tenório,3058,1 - Até 5000
2516805,2 - Nordeste,25,Paraíba,Triunfo,9455,2 - 5001 até 10000
2516904,2 - Nordeste,25,Paraíba,Uiraúna,15242,3 - 10001 até 20000
2517001,2 - Nordeste,25,Paraíba,Umbuzeiro,9907,2 - 5001 até 10000
2517100,2 - Nordeste,25,Paraíba,Várzea,2810,1 - Até 5000
2517209,2 - Nordeste,25,Paraíba,Vieirópolis,5348,2 - 5001 até 10000
2517407,2 - Nordeste,25,Paraíba,Zabelê,2240,1 - Até 5000
2600054,2 - Nordeste,26,Pernambuco,Abreu e Lima,99990,5 - 50001 até 100000
2600104,2 - Nordeste,26,Pernambuco,Afogados da Ingazeira,37259,4 - 20001 até 50000
2600203,2 - Nordeste,26,Pernambuco,Afrânio,19635,3 - 10001 até 20000
2600302,2 - Nordeste,26,Pernambuco,Agrestina,24885,4 - 20001 até 50000
2600401,2 - Nordeste,26,Pernambuco,Água Preta,36771,4 - 20001 até 50000
2600500,2 - Nordeste,26,Pernambuco,Águas Belas,43443,4 - 20001 até 50000
2600609,2 - Nordeste,26,Pernambuco,Alagoinha,14636,3 - 10001 até 20000
2600708,2 - Nordeste,26,Pernambuco,Aliança,38386,4 - 20001 até 50000
2600807,2 - Nordeste,26,Pernambuco,Altinho,22972,4 - 20001 até 50000
2600906,2 - Nordeste,26,Pernambuco,Amaraji,22829,4 - 20001 até 50000
2601003,2 - Nordeste,26,Pernambuco,Angelim,11150,3 - 10001 até 20000
2601052,2 - Nordeste,26,Pernambuco,Araçoiaba,20524,4 - 20001 até 50000
2601102,2 - Nordeste,26,Pernambuco,Araripina,84418,5 - 50001 até 100000
2601201,2 - Nordeste,26,Pernambuco,Arcoverde,74338,5 - 50001 até 100000
2601300,2 - Nordeste,26,Pernambuco,Barra de Guabiraba,14385,3 - 10001 até 20000
2601409,2 - Nordeste,26,Pernambuco,Barreiros,42659,4 - 20001 até 50000
2601508,2 - Nordeste,26,Pernambuco,Belém de Maria,12073,3 - 10001 até 20000
2601607,2 - Nordeste,26,Pernambuco,Belém do São Francisco,20729,4 - 20001 até 50000
2601706,2 - Nordeste,26,Pernambuco,Belo Jardim,76439,5 - 50001 até 100000
2601805,2 - Nordeste,26,Pernambuco,Betânia,12719,3 - 10001 até 20000
2601904,2 - Nordeste,26,Pernambuco,Bezerros,60798,5 - 50001 até 100000
2602001,2 - Nordeste,26,Pernambuco,Bodocó,38146,4 - 20001 até 50000
2602100,2 - Nordeste,26,Pernambuco,Bom Conselho,48554,4 - 20001 até 50000
2602209,2 - Nordeste,26,Pernambuco,Bom Jardim,39184,4 - 20001 até 50000
2602308,2 - Nordeste,26,Pernambuco,Bonito,38134,4 - 20001 até 50000
2602407,2 - Nordeste,26,Pernambuco,Brejão,8993,2 - 5001 até 10000
2602506,2 - Nordeste,26,Pernambuco,Brejinho,7487,2 - 5001 até 10000
2602605,2 - Nordeste,26,Pernambuco,Brejo da Madre de Deus,50742,5 - 50001 até 100000
2602704,2 - Nordeste,26,Pernambuco,Buenos Aires,13155,3 - 10001 até 20000
2602803,2 - Nordeste,26,Pernambuco,Buíque,58378,5 - 50001 até 100000
2602902,2 - Nordeste,26,Pernambuco,Cabo de Santo Agostinho,207048,6 - 100001 até 500000
2603009,2 - Nordeste,26,Pernambuco,Cabrobó,34221,4 - 20001 até 50000
2603108,2 - Nordeste,26,Pernambuco,Cachoeirinha,20380,4 - 20001 até 50000
2603207,2 - Nordeste,26,Pernambuco,Caetés,28739,4 - 20001 até 50000
2603306,2 - Nordeste,26,Pernambuco,Calçado,11053,3 - 10001 até 20000
2603405,2 - Nordeste,26,Pernambuco,Calumbi,5750,2 - 5001 até 10000
2603454,2 - Nordeste,26,Pernambuco,Camaragibe,157828,6 - 100001 até 500000
2603504,2 - Nordeste,26,Pernambuco,Camocim de São Félix,18765,3 - 10001 até 20000
2603603,2 - Nordeste,26,Pernambuco,Camutanga,8551,2 - 5001 até 10000
2603702,2 - Nordeste,26,Pernambuco,Canhotinho,24804,4 - 20001 até 50000
2603801,2 - Nordeste,26,Pernambuco,Capoeiras,20048,4 - 20001 até 50000
2603900,2 - Nordeste,26,Pernambuco,Carnaíba,19551,3 - 10001 até 20000
2603926,2 - Nordeste,26,Pernambuco,Carnaubeira da Penha,12932,3 - 10001 até 20000
2604007,2 - Nordeste,26,Pernambuco,Carpina,83641,5 - 50001 até 100000
2604106,2 - Nordeste,26,Pernambuco,Caruaru,361118,6 - 100001 até 500000
2604155,2 - Nordeste,26,Pernambuco,Casinhas,14341,3 - 10001 até 20000
2604205,2 - Nordeste,26,Pernambuco,Catende,42892,4 - 20001 até 50000
2604304,2 - Nordeste,26,Pernambuco,Cedro,11807,3 - 10001 até 20000
2604403,2 - Nordeste,26,Pernambuco,Chã de Alegria,13518,3 - 10001 até 20000
2604502,2 - Nordeste,26,Pernambuco,Chã Grande,21698,4 - 20001 até 50000
2604601,2 - Nordeste,26,Pernambuco,Condado,26421,4 - 20001 até 50000
2604700,2 - Nordeste,26,Pernambuco,Correntes,18207,3 - 10001 até 20000
2604809,2 - Nordeste,26,Pernambuco,Cortês,12578,3 - 10001 até 20000
2604908,2 - Nordeste,26,Pernambuco,Cumaru,10906,3 - 10001 até 20000
2605004,2 - Nordeste,26,Pernambuco,Cupira,24107,4 - 20001 até 50000
2605103,2 - Nordeste,26,Pernambuco,Custódia,37111,4 - 20001 até 50000
2605152,2 - Nordeste,26,Pernambuco,Dormentes,18908,3 - 10001 até 20000
2605202,2 - Nordeste,26,Pernambuco,Escada,68875,5 - 50001 até 100000
2605301,2 - Nordeste,26,Pernambuco,Exu,31825,4 - 20001 até 50000
2605400,2 - Nordeste,26,Pernambuco,Feira Nova,22131,4 - 20001 até 50000
2605459,2 - Nordeste,26,Pernambuco,Fernando de Noronha,3061,1 - Até 5000
2605509,2 - Nordeste,26,Pernambuco,Ferreiros,12123,3 - 10001 até 20000
2605608,2 - Nordeste,26,Pernambuco,Flores,22624,4 - 20001 até 50000
2605707,2 - Nordeste,26,Pernambuco,Floresta,32873,4 - 20001 até 50000
2605806,2 - Nordeste,26,Pernambuco,Frei Miguelinho,15457,3 - 10001 até 20000
2605905,2 - Nordeste,26,Pernambuco,Gameleira,31052,4 - 20001 até 50000
2606002,2 - Nordeste,26,Pernambuco,Garanhuns,139788,6 - 100001 até 500000
2606101,2 - Nordeste,26,Pernambuco,Glória do Goitá,30604,4 - 20001 até 50000
2606200,2 - Nordeste,26,Pernambuco,Goiana,79758,5 - 50001 até 100000
2606309,2 - Nordeste,26,Pernambuco,Granito,7486,2 - 5001 até 10000
2606408,2 - Nordeste,26,Pernambuco,Gravatá,84074,5 - 50001 até 100000
2606507,2 - Nordeste,26,Pernambuco,Iati,19197,3 - 10001 até 20000
2606606,2 - Nordeste,26,Pernambuco,Ibimirim,29235,4 - 20001 até 50000
2606705,2 - Nordeste,26,Pernambuco,Ibirajuba,7762,2 - 5001 até 10000
2606804,2 - Nordeste,26,Pernambuco,Igarassu,117019,6 - 100001 até 500000
2606903,2 - Nordeste,26,Pernambuco,Iguaracy,12228,3 - 10001 até 20000
2607000,2 - Nordeste,26,Pernambuco,Inajá,23247,4 - 20001 até 50000
2607109,2 - Nordeste,26,Pernambuco,Ingazeira,4548,1 - Até 5000
2607208,2 - Nordeste,26,Pernambuco,Ipojuca,96204,5 - 50001 até 100000
2607307,2 - Nordeste,26,Pernambuco,Ipubi,30854,4 - 20001 até 50000
2607406,2 - Nordeste,26,Pernambuco,Itacuruba,4918,1 - Até 5000
2607505,2 - Nordeste,26,Pernambuco,Itaíba,26349,4 - 20001 até 50000
2607604,2 - Nordeste,26,Pernambuco,Ilha de Itamaracá,26258,4 - 20001 até 50000
2607653,2 - Nordeste,26,Pernambuco,Itambé,36447,4 - 20001 até 50000
2607703,2 - Nordeste,26,Pernambuco,Itapetim,13616,3 - 10001 até 20000
2607752,2 - Nordeste,26,Pernambuco,Itapissuma,26651,4 - 20001 até 50000
2607802,2 - Nordeste,26,Pernambuco,Itaquitinga,16955,3 - 10001 até 20000
2607901,2 - Nordeste,26,Pernambuco,Jaboatão dos Guararapes,702298,7 - Maior que 500000
2607950,2 - Nordeste,26,Pernambuco,Jaqueira,11656,3 - 10001 até 20000
2608008,2 - Nordeste,26,Pernambuco,Jataúba,17150,3 - 10001 até 20000
2608057,2 - Nordeste,26,Pernambuco,Jatobá,14796,3 - 10001 até 20000
2608107,2 - Nordeste,26,Pernambuco,João Alfredo,33822,4 - 20001 até 50000
2608206,2 - Nordeste,26,Pernambuco,Joaquim Nabuco,16023,3 - 10001 até 20000
2608255,2 - Nordeste,26,Pernambuco,Jucati,11424,3 - 10001 até 20000
2608305,2 - Nordeste,26,Pernambuco,Jupi,14836,3 - 10001 até 20000
2608404,2 - Nordeste,26,Pernambuco,Jurema,15378,3 - 10001 até 20000
2608453,2 - Nordeste,26,Pernambuco,Lagoa do Carro,18071,3 - 10001 até 20000
2608503,2 - Nordeste,26,Pernambuco,Lagoa de Itaenga,21429,4 - 20001 até 50000
2608602,2 - Nordeste,26,Pernambuco,Lagoa do Ouro,13145,3 - 10001 até 20000
2608701,2 - Nordeste,26,Pernambuco,Lagoa dos Gatos,16290,3 - 10001 até 20000
2608750,2 - Nordeste,26,Pernambuco,Lagoa Grande,25601,4 - 20001 até 50000
2608800,2 - Nordeste,26,Pernambuco,Lajedo,40288,4 - 20001 até 50000
2608909,2 - Nordeste,26,Pernambuco,Limoeiro,56250,5 - 50001 até 100000
2609006,2 - Nordeste,26,Pernambuco,Macaparana,25376,4 - 20001 até 50000
2609105,2 - Nordeste,26,Pernambuco,Machados,16088,3 - 10001 até 20000
2609154,2 - Nordeste,26,Pernambuco,Manari,21434,4 - 20001 até 50000
2609204,2 - Nordeste,26,Pernambuco,Maraial,11345,3 - 10001 até 20000
2609303,2 - Nordeste,26,Pernambuco,Mirandiba,15390,3 - 10001 até 20000
2609402,2 - Nordeste,26,Pernambuco,Moreno,62784,5 - 50001 até 100000
2609501,2 - Nordeste,26,Pernambuco,Nazaré da Mata,32471,4 - 20001 até 50000
2609600,2 - Nordeste,26,Pernambuco,Olinda,392482,6 - 100001 até 500000
2609709,2 - Nordeste,26,Pernambuco,Orobó,23884,4 - 20001 até 50000
2609808,2 - Nordeste,26,Pernambuco,Orocó,14991,3 - 10001 até 20000
2609907,2 - Nordeste,26,Pernambuco,Ouricuri,69459,5 - 50001 até 100000
2610004,2 - Nordeste,26,Pernambuco,Palmares,63250,5 - 50001 até 100000
2610103,2 - Nordeste,26,Pernambuco,Palmeirina,7693,2 - 5001 até 10000
2610202,2 - Nordeste,26,Pernambuco,Panelas,26474,4 - 20001 até 50000
2610301,2 - Nordeste,26,Pernambuco,Paranatama,11523,3 - 10001 até 20000
2610400,2 - Nordeste,26,Pernambuco,Parnamirim,22010,4 - 20001 até 50000
2610509,2 - Nordeste,26,Pernambuco,Passira,28933,4 - 20001 até 50000
2610608,2 - Nordeste,26,Pernambuco,Paudalho,56506,5 - 50001 até 100000
2610707,2 - Nordeste,26,Pernambuco,Paulista,331774,6 - 100001 até 500000
2610806,2 - Nordeste,26,Pernambuco,Pedra,22617,4 - 20001 até 50000
2610905,2 - Nordeste,26,Pernambuco,Pesqueira,67395,5 - 50001 até 100000
2611002,2 - Nordeste,26,Pernambuco,Petrolândia,36548,4 - 20001 até 50000
2611101,2 - Nordeste,26,Pernambuco,Petrolina,349145,6 - 100001 até 500000
2611200,2 - Nordeste,26,Pernambuco,Poção,11302,3 - 10001 até 20000
2611309,2 - Nordeste,26,Pernambuco,Pombos,27091,4 - 20001 até 50000
2611408,2 - Nordeste,26,Pernambuco,Primavera,14966,3 - 10001 até 20000
2611507,2 - Nordeste,26,Pernambuco,Quipapá,26037,4 - 20001 até 50000
2611533,2 - Nordeste,26,Pernambuco,Quixaba,6813,2 - 5001 até 10000
2611606,2 - Nordeste,26,Pernambuco,Recife,1645727,7 - Maior que 500000
2611705,2 - Nordeste,26,Pernambuco,Riacho das Almas,20546,4 - 20001 até 50000
2611804,2 - Nordeste,26,Pernambuco,Ribeirão,47415,4 - 20001 até 50000
2611903,2 - Nordeste,26,Pernambuco,Rio Formoso,23535,4 - 20001 até 50000
2612000,2 - Nordeste,26,Pernambuco,Sairé,9932,2 - 5001 até 10000
2612109,2 - Nordeste,26,Pernambuco,Salgadinho,10919,3 - 10001 até 20000
2612208,2 - Nordeste,26,Pernambuco,Salgueiro,60930,5 - 50001 até 100000
2612307,2 - Nordeste,26,Pernambuco,Saloá,15843,3 - 10001 até 20000
2612406,2 - Nordeste,26,Pernambuco,Sanharó,26462,4 - 20001 até 50000
2612455,2 - Nordeste,26,Pernambuco,Santa Cruz,15398,3 - 10001 até 20000
2612471,2 - Nordeste,26,Pernambuco,Santa Cruz da Baixa Verde,12592,3 - 10001 até 20000
2612505,2 - Nordeste,26,Pernambuco,Santa Cruz do Capibaribe,107937,6 - 100001 até 500000
2612554,2 - Nordeste,26,Pernambuco,Santa Filomena,14477,3 - 10001 até 20000
2612604,2 - Nordeste,26,Pernambuco,Santa Maria da Boa Vista,41931,4 - 20001 até 50000
2612703,2 - Nordeste,26,Pernambuco,Santa Maria do Cambucá,14137,3 - 10001 até 20000
2612802,2 - Nordeste,26,Pernambuco,Santa Terezinha,11815,3 - 10001 até 20000
2612901,2 - Nordeste,26,Pernambuco,São Benedito do Sul,15895,3 - 10001 até 20000
2613008,2 - Nordeste,26,Pernambuco,São Bento do Una,59504,5 - 50001 até 100000
2613107,2 - Nordeste,26,Pernambuco,São Caitano,37245,4 - 20001 até 50000
2613206,2 - Nordeste,26,Pernambuco,São João,22793,4 - 20001 até 50000
2613305,2 - Nordeste,26,Pernambuco,São Joaquim do Monte,21356,4 - 20001 até 50000
2613404,2 - Nordeste,26,Pernambuco,São José da Coroa Grande,21298,4 - 20001 até 50000
2613503,2 - Nordeste,26,Pernambuco,São José do Belmonte,33959,4 - 20001 até 50000
2613602,2 - Nordeste,26,Pernambuco,São José do Egito,33951,4 - 20001 até 50000
2613701,2 - Nordeste,26,Pernambuco,São Lourenço da Mata,113230,6 - 100001 até 500000
2613800,2 - Nordeste,26,Pernambuco,São Vicente Ferrer,18018,3 - 10001 até 20000
2613909,2 - Nordeste,26,Pernambuco,Serra Talhada,86350,5 - 50001 até 100000
2614006,2 - Nordeste,26,Pernambuco,Serrita,19165,3 - 10001 até 20000
2614105,2 - Nordeste,26,Pernambuco,Sertânia,35907,4 - 20001 até 50000
2614204,2 - Nordeste,26,Pernambuco,Sirinhaém,45865,4 - 20001 até 50000
2614303,2 - Nordeste,26,Pernambuco,Moreilândia,11270,3 - 10001 até 20000
2614402,2 - Nordeste,26,Pernambuco,Solidão,6007,2 - 5001 até 10000
2614501,2 - Nordeste,26,Pernambuco,Surubim,65089,5 - 50001 até 100000
2614600,2 - Nordeste,26,Pernambuco,Tabira,28534,4 - 20001 até 50000
2614709,2 - Nordeste,26,Pernambuco,Tacaimbó,12874,3 - 10001 até 20000
2614808,2 - Nordeste,26,Pernambuco,Tacaratu,25765,4 - 20001 até 50000
2614857,2 - Nordeste,26,Pernambuco,Tamandaré,23388,4 - 20001 até 50000
2615003,2 - Nordeste,26,Pernambuco,Taquaritinga do Norte,28775,4 - 20001 até 50000
2615102,2 - Nordeste,26,Pernambuco,Terezinha,7169,2 - 5001 até 10000
2615201,2 - Nordeste,26,Pernambuco,Terra Nova,10096,3 - 10001 até 20000
2615300,2 - Nordeste,26,Pernambuco,Timbaúba,53022,5 - 50001 até 100000
2615409,2 - Nordeste,26,Pernambuco,Toritama,45219,4 - 20001 até 50000
2615508,2 - Nordeste,26,Pernambuco,Tracunhaém,13769,3 - 10001 até 20000
2615607,2 - Nordeste,26,Pernambuco,Trindade,30521,4 - 20001 até 50000
2615706,2 - Nordeste,26,Pernambuco,Triunfo,15254,3 - 10001 até 20000
2615805,2 - Nordeste,26,Pernambuco,Tupanatinga,27304,4 - 20001 até 50000
2615904,2 - Nordeste,26,Pernambuco,Tuparetama,8202,2 - 5001 até 10000
2616001,2 - Nordeste,26,Pernambuco,Venturosa,18482,3 - 10001 até 20000
2616100,2 - Nordeste,26,Pernambuco,Verdejante,9534,2 - 5001 até 10000
2616183,2 - Nordeste,26,Pernambuco,Vertente do Lério,7618,2 - 5001 até 10000
2616209,2 - Nordeste,26,Pernambuco,Vertentes,20731,4 - 20001 até 50000
2616308,2 - Nordeste,26,Pernambuco,Vicência,32643,4 - 20001 até 50000
2616407,2 - Nordeste,26,Pernambuco,Vitória de Santo Antão,138757,6 - 100001 até 500000
2616506,2 - Nordeste,26,Pernambuco,Xexéu,14725,3 - 10001 até 20000
2700102,2 - Nordeste,27,Alagoas,Água Branca,20196,4 - 20001 até 50000
2700201,2 - Nordeste,27,Alagoas,Anadia,17545,3 - 10001 até 20000
2700300,2 - Nordeste,27,Alagoas,Arapiraca,231747,6 - 100001 até 500000
2700409,2 - Nordeste,27,Alagoas,Atalaia,47185,4 - 20001 até 50000
2700508,2 - Nordeste,27,Alagoas,Barra de Santo Antônio,15932,3 - 10001 até 20000
2700607,2 - Nordeste,27,Alagoas,Barra de São Miguel,8322,2 - 5001 até 10000
2700706,2 - Nordeste,27,Alagoas,Batalha,18232,3 - 10001 até 20000
2700805,2 - Nordeste,27,Alagoas,Belém,4344,1 - Até 5000
2700904,2 - Nordeste,27,Alagoas,Belo Monte,6704,2 - 5001 até 10000
2701001,2 - Nordeste,27,Alagoas,Boca da Mata,27281,4 - 20001 até 50000
2701100,2 - Nordeste,27,Alagoas,Branquinha,10494,3 - 10001 até 20000
2701209,2 - Nordeste,27,Alagoas,Cacimbinhas,10858,3 - 10001 até 20000
2701308,2 - Nordeste,27,Alagoas,Cajueiro,21264,4 - 20001 até 50000
2701357,2 - Nordeste,27,Alagoas,Campestre,6936,2 - 5001 até 10000
2701407,2 - Nordeste,27,Alagoas,Campo Alegre,57063,5 - 50001 até 100000
2701506,2 - Nordeste,27,Alagoas,Campo Grande,9558,2 - 5001 até 10000
2701605,2 - Nordeste,27,Alagoas,Canapi,17722,3 - 10001 até 20000
2701704,2 - Nordeste,27,Alagoas,Capela,17053,3 - 10001 até 20000
2701803,2 - Nordeste,27,Alagoas,Carneiros,9081,2 - 5001 até 10000
2701902,2 - Nordeste,27,Alagoas,Chã Preta,7311,2 - 5001 até 10000
2702009,2 - Nordeste,27,Alagoas,Coité do Nóia,10693,3 - 10001 até 20000
2702108,2 - Nordeste,27,Alagoas,Colônia Leopoldina,21698,4 - 20001 até 50000
2702207,2 - Nordeste,27,Alagoas,Coqueiro Seco,5845,2 - 5001 até 10000
2702306,2 - Nordeste,27,Alagoas,Coruripe,56933,5 - 50001 até 100000
2702355,2 - Nordeste,27,Alagoas,Craíbas,24219,4 - 20001 até 50000
2702405,2 - Nordeste,27,Alagoas,Delmiro Gouveia,52016,5 - 50001 até 100000
2702504,2 - Nordeste,27,Alagoas,Dois Riachos,11075,3 - 10001 até 20000
